"Data da Última Modificação","Informação Retida","Base do Registro","Código da Instituição","Código da Coleção","Número de Catálogo","Localização na Coleção (Prateleira)","Localização na Coleção (Frasco)","Número de Catálogo Anterior","Item Relacionado ao Catálogo","Tipo de Relacionamento","Nome Científico Aceito","Nome Científico","Autor do Nome Científico","Reino","Filo","Classe","Ordem","Família","Subfamília","Gênero","Subgênero","Epíteto Específico","Epíteto Infraespecífico","Nível do Táxon","Status Taxonômico","Nome Original Usado","Nome Vulgar","Código Nomenclatural","Imprecisão","Determinado Por","Data da Determinação","Tipo Nomenclatural","Coletor","Número da Etiqueta de Campo","Número do Campo","Dia da Coleta","Mês da Coleta","Ano da Coleta","Hora/Intervalo do Evento","Data/Intervalo do Evento","Data Coleta Textual","Método de Coleta","Habitat","Observações do Evento","Anotações de Campo","Continente/Oceano","País","Código do País","Bacia Hidrográfica","Estado/Província/Região","Município","Sub-Região/Distrito","Localidade","Latitude","Longitude","Latitude Decimal","Longitude Decimal","Precisão da Coordenada (m)","Datum","Retângulo Envolvente","Altitude Mínima (m)","Altitude Máxima (m)","Corpo D'Água","Profundidade Mínima (m)","Profundidade Máxima (m)","Observações do Local","Tipo de Preparação","Número de Indivíduos","Sexo","Medidas","Fase da Vida","Condição Reprodutiva","Modo de Estabelecimento","Comportamento","Observações de Ocorrência","Disposição","Guia de Remessa","Referências Associadas","Citação Bibliográfica","Nome do Conjunto de Dados","Mídia Associada","Sistema de Classificação","ID da Ocorrência","Identificações Anteriores"
"2017-10-30","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI02494","encontrado","x",18,"x","x","Nyctinomops laticaudatus (E. Geoffroy, 1805)","Nyctinomops laticaudatus","(E. Geoffroy, 1805)","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Molossinae","Nyctinomops","x","laticaudatus","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","GONÇALVEZ, E. G.","x","x","11","06",2005,"x","x","11.VI.2005","x","Cerrado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Campo Grande","x","x","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","x","x","x","selvagem","x","nenhuma","empréstimo","GR28/2017","x","x","Bordignon","nenhuma","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI02494","x"
"2017-10-30","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI02495","encontrado","x",18,"x","x","Nyctinomops laticaudatus (E. Geoffroy, 1805)","Nyctinomops laticaudatus","(E. Geoffroy, 1805)","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Molossinae","Nyctinomops","x","laticaudatus","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","GONÇALVEZ, E. G.","x","x","11","06",2005,"x","x","11.VI.2005","x","Cerrado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Campo Grande","x","x","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","x","x","x","selvagem","x","nenhuma","empréstimo","GR28/2017","x","x","Bordignon","nenhuma","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI02495","x"
"2019-06-05","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI02496","organizar","organizar","nenhum","nenhum","nenhum","Eumops perotis (Schinz, 1821)","Eumops perotis","(Schinz, 1821)","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Molossinae","Eumops","x","perotis","x","espécie","aceito","x","x","ICZN","x","TORRES, J. M.","2017-12-05","voucher","TORRES, J. M.","MCG584","x","05","12",2017,18:00:00,"2017-12-05","05.XII.2017","rede de neblina","Cerrado","espécime capturado durante emergência do abrigo","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Campo Grande","x","x","20°24'09.6""S","54°33'53.8""W","-20.402667","-54.564942","10","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","Antebraço (mm): 80,3; Peso (g): 70","adulto","não reprodutivo","selvagem","forrageando","nenhuma","em tombamento","x","x","x","Avaliação do papel de morcegos na manutenção de tripanossomatídeos em remanescentes florestais de Campo Grande, Mato Grosso do Sul; Jaire Marinho Torres","nenhuma","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI02496","x"
"2019-06-05","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI02497","organizar","organizar","nenhum","nenhum","nenhum","Eumops perotis (Schinz, 1821)","Eumops perotis","(Schinz, 1821)","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Molossinae","Eumops","x","perotis","x","espécie","aceito","x","x","ICZN","x","TORRES, J. M.","2017-12-05","voucher","TORRES, J. M.","MCG585","x","05","12",2017,06:00:00,"2017-12-05","05.XII.2017","rede de neblina","Cerrado","espécime capturado durante emergência do abrigo","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Campo Grande","x","x","20°24'09.6""S","54°33'53.8""W","-20.402667","-54.564942","10","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","Antebraço (mm): 82,5; Peso (g): 71","adulto","não reprodutivo","selvagem","forrageando","nenhuma","em tombamento","x","x","x","Avaliação do papel de morcegos na manutenção de tripanossomatídeos em remanescentes florestais de Campo Grande, Mato Grosso do Sul; Jaire Marinho Torres","nenhuma","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI02497","x"
"2019-06-05","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI02498","organizar","organizar","nenhum","nenhum","nenhum","Eumops perotis (Schinz, 1821)","Eumops perotis","(Schinz, 1821)","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Molossinae","Eumops","x","perotis","x","espécie","aceito","x","x","ICZN","x","TORRES, J. M.","2017-12-05","voucher","TORRES, J. M.","MCG586","x","05","12",2017,06:00:00,"2017-12-05","05.XII.2017","rede de neblina","Cerrado","espécime capturado durante emergência do abrigo","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Campo Grande","x","x","20°24'09.6""S","54°33'53.8""W","-20.402667","-54.564942","10","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","Antebraço (mm): 82,9; Peso (g): 61","adulto","não reprodutivo","selvagem","forrageando","nenhuma","em tombamento","x","x","x","Avaliação do papel de morcegos na manutenção de tripanossomatídeos em remanescentes florestais de Campo Grande, Mato Grosso do Sul; Jaire Marinho Torres","nenhuma","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI02498","x"
"2019-06-05","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI02499","organizar","organizar","nenhum","nenhum","nenhum","Eumops perotis (Schinz, 1821)","Eumops perotis","(Schinz, 1821)","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Molossinae","Eumops","x","perotis","x","espécie","aceito","x","x","ICZN","x","TORRES, J. M.","2017-12-05","voucher","TORRES, J. M.","MCG588","x","05","12",2017,07:00:00,"2017-12-05","05.XII.2017","rede de neblina","Cerrado","espécime capturado durante emergência do abrigo","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Campo Grande","x","x","20°24'09.6""S","54°33'53.8""W","-20.402667","-54.564942","10","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","Antebraço (mm): 81,9; Peso (g): 71","adulto","reprodutivo","selvagem","forrageando","nenhuma","em tombamento","x","x","x","Avaliação do papel de morcegos na manutenção de tripanossomatídeos em remanescentes florestais de Campo Grande, Mato Grosso do Sul; Jaire Marinho Torres","nenhuma","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI02499","x"
"2020-12-01","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI02500","organizar","organizar","nenhum","nenhum","nenhum","Micronycteris sanborni Simmons, 1996","Micronycteris sanborni","Simmons, 1996","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Micronycterinae","Micronycteris","x","sanborni","x","espécie","aceito","x","morcego (sanborn's big-eared bat)","ICZN","x","QUEIROZ, R. I.; SANTOS, C. F.; FISCHER, E. A.","2020-11-01","voucher","PULCHÉRIO-LEITE, A.","ANB01","x","26","10",2018,"x","2018-10-26","26.X.2018","coletado em residência","Cerrado","nenhuma","em residência","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Bonito","x","Centro","21°07'41.0""S","56°29'15.0""W","-21.128056","-56.487500","500","WGS84","x",250,350,"nenhum","nulo","nulo","área urbana","animal inteiro (ETOH 70%)",3,"macho","Antebraço (mm): 35,29","adulto","indeterminado","selvagem","em abrigo","espécime capturado em residência, usada como abrigo diurno","com Erich","x","x","x","Projeto PELD Planalto da Bodoquena","nenhuma","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI02500","x"
"2020-12-01","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI02501","organizar","organizar","nenhum","nenhum","nenhum","Micronycteris sanborni Simmons, 1996","Micronycteris sanborni","Simmons, 1996","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Micronycterinae","Micronycteris","x","sanborni","x","espécie","aceito","x","morcego (sanborn's big-eared bat)","ICZN","x","QUEIROZ, R. I.; SANTOS, C. F.; FISCHER, E. A.","2020-11-26","voucher","PULCHÉRIO-LEITE, A.","ANB02","x","26","10",2018,"x","2018-10-26","26.X.2018","coletado em residência","Cerrado","nenhuma","em residência","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Bonito","x","Centro","21°07'41.0""S","56°29'15.0""W","-21.128056","-56.487500","500","WGS84","x",250,350,"nenhum","nulo","nulo","espécime capturado em residência, usada como abrigo diurno","animal inteiro (ETOH 70%)",3,"macho","Antebraço (mm): 35,13","adulto","indeterminado","selvagem","abrigado em residência","espécime capturado em residência, usada como abrigo diurno","com Erich","x","x","x","Projeto PELD Planalto da Bodoquena","nenhuma","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI02501","x"
"2020-12-01","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI02502","organizar","organizar","nenhum","nenhum","nenhum","Micronycteris sanborni Simmons, 1996","Micronycteris sanborni","Simmons, 1996","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Micronycterinae","Micronycteris","x","sanborni","x","espécie","aceito","x","morcego (sanborn's big-eared bat)","ICZN","x","QUEIROZ, R. I.; SANTOS, C. F.; FISCHER, E. A.","2020-11-26","voucher","PULCHÉRIO-LEITE, A.","ANB03","x","26","10",2018,"x","2018-10-26","26.X.2018","coletado em residência","Cerrado","nenhuma","em residência","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Bonito","x","Centro","21°07'41.0""S","56°29'15.0""W","-21.128056","-56.487500","500","WGS84","x",250,350,"nenhum","nulo","nulo","residência","animal inteiro (ETOH 70%)",3,"macho","Antebraço (mm): 35,89","adulto","indeterminado","selvagem","em abrigo","espécime capturado em residência, usada como abrigo diurno","com Erich","x","x","x","Projeto PELD Planalto da Bodoquena","nenhuma","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI02502","x"
"2020-12-01","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI02503","organizar","organizar","nenhum","nenhum","nenhum","Micronycteris sanborni Simmons, 1996","Micronycteris sanborni","Simmons, 1996","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Micronycterinae","Micronycteris","x","sanborni","x","espécie","aceito","x","morcego (sanborn's big-eared bat)","ICZN","x","QUEIROZ, R. I.; SANTOS, C. F.; FISCHER, E. A.","2020-11-26","voucher","FISCHER, E. A.","PB2315","x","06","02",2019,"x","2019-02-06","06.II.2019","rede de neblina","Cerrado","nenhuma","em floresta semidecídua","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Bonito","x","Zona Rural","20°54'08.0""S","56°31'50.0""W","-20.902222","-56.530556","100","WGS84","x",250,350,"nenhum","nulo","nulo","fragmento de floresta semidecídua","animal inteiro (ETOH 70%)",1,"fêmea","Antebraço (mm): 36,33","adulto","indeterminado","selvagem","forrageando","capturado em rede de neblina","com Erich","x","x","x","Projeto PELD Planalto da Bodoquena","nenhuma","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI02503","x"
"2021-01-12","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI02504","organizar","organizar","nenhum","nenhum","nenhum","Carollia perspicillata (Linnaeus, 1758)","Carollia perspicillata","(Linnaeus, 1758)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Carolliinae","Carollia","x","perspicillata","x","espécie","aceito","x","x","ICZN","x","BORDIGNON, M. O.","2020-12-18","voucher","BRANCO, A.","AB01","x","20","11",2020,"x","2020-11-20","20.XI.2020","rede de neblina","Mata Atlântica","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Paraná","Marilândia do Sul","x","x","23°47'18.1""S","51°18'07.5""W","-23.788361","-51.302095","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","Antebraço (mm): 40,77; Comprimento Total (mm): 58,41; Peso (g): 15","adulto","escrotado","selvagem","não informado","nenhuma","com o coletor, via Marcelo Bordignon","x","x","x","CGH Rio Bom (Nº54089)","nenhuma","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI02504","x"
"2021-01-12","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI02505","organizar","organizar","nenhum","nenhum","nenhum","Artibeus lituratus (Olfers, 1818)","Artibeus lituratus","(Olfers, 1818)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Artibeus","x","lituratus","x","espécie","aceito","x","x","ICZN","x","BORDIGNON, M. O.","2020-12-18","voucher","BRANCO, A.","AB02","x","20","11",2020,"x","2020-11-20","20.XI.2020","rede de neblina","Mata Atlântica","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Paraná","Marilândia do Sul","x","x","23°47'18.1""S","51°18'07.5""W","-23.788361","-51.302095","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","Antebraço (mm): 68,32; Comprimento Total (mm): 83,9; Peso (g): 56","adulto","x","selvagem","não informado","nenhuma","com o coletor, via Marcelo Bordignon","x","x","x","CGH Rio Bom (Nº54089)","nenhuma","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI02505","x"
"2021-01-12","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI02506","organizar","organizar","nenhum","nenhum","nenhum","Platyrrhinus lineatus (E. Geoffroy, 1810)","Platyrrhinus lineatus","(E. Geoffroy, 1810)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Platyrrhinus","x","lineatus","x","espécie","aceito","x","x","ICZN","x","BORDIGNON, M. O.","2020-12-18","voucher","BRANCO, A.","AB03","x","20","11",2020,"x","2020-11-20","20.XI.2020","rede de neblina","Mata Atlântica","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Paraná","Marilândia do Sul","x","x","23°47'18.1""S","51°18'07.5""W","-23.788361","-51.302095","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","Antebraço (mm): 44,81; Comprimento Total (mm): 63,11; Peso (g): 21","adulto","x","selvagem","não informado","nenhuma","com o coletor, via Marcelo Bordignon","x","x","x","CGH Rio Bom (Nº54089)","nenhuma","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI02506","x"
"2021-01-12","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI02507","organizar","organizar","nenhum","nenhum","nenhum","Molossus molossus (Pallas, 1766)","Molossus molossus","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Molossinae","Molossus","x","molossus","x","espécie","aceito","x","x","ICZN","x","BORDIGNON, M. O.","2020-12-18","voucher","BRANCO, A.","AB04","x","21","11",2020,"x","2020-11-21","21.XI.2020","rede de neblina","Mata Atlântica","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Paraná","Marilândia do Sul","x","x","23°47'18.1""S","51°18'07.5""W","-23.788361","-51.302095","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","Antebraço (mm): 35,53; Comprimento Total (mm): 51,14; Peso (g): 10","adulto","escrotado","selvagem","não informado","nenhuma","com o coletor, via Marcelo Bordignon","x","x","x","CGH Rio Bom (Nº54089)","nenhuma","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI02507","x"
"2021-01-12","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI02508","organizar","organizar","nenhum","nenhum","nenhum","Sturnira lilium (É. Geoffroy, 1810)","Sturnira lilium","(É. Geoffroy, 1810)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Sturnira","x","lilium","x","espécie","aceito","x","x","ICZN","x","BORDIGNON, M. O.","2020-12-18","voucher","BRANCO, A.","AB05","x","28","11",2020,"x","2020-11-28","28.XI.2020","rede de neblina","Mata Atlântica","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Paraná","Marilândia do Sul","x","x","23°51'51.1""S","51°21'03.4""W","-23.864192","-51.350954","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","Antebraço (mm): 41,97; Comprimento Total (mm): 66,88; Peso (g): 19","jovem","x","selvagem","não informado","nenhuma","com o coletor, via Marcelo Bordignon","x","x","x","CGH Bromélia( Nº53978)","nenhuma","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI02508","x"
"2021-01-12","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI02509","organizar","organizar","nenhum","nenhum","nenhum","Sturnira lilium (É. Geoffroy, 1810)","Sturnira lilium","(É. Geoffroy, 1810)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Sturnira","x","lilium","x","espécie","aceito","x","x","ICZN","x","BORDIGNON, M. O.","2020-12-18","voucher","BRANCO, A.","AB06","x","01","12",2020,"x","2020-12-01","01.XII.2020","rede de neblina","Mata Atlântica","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Paraná","Mauá da Serra","x","x","23°53'49.7""S","51°17'31.4""W","-23.897151","-51.292054","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","Antebraço (mm): 39,89; Comprimento Total (mm): 60,18; Peso (g): 18","jovem","x","selvagem","não informado","nenhuma","com o coletor, via Marcelo Bordignon","x","x","x","CGH Cenoura (Nº53981)","nenhuma","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI02509","x"
"2021-01-12","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI02510","organizar","organizar","nenhum","nenhum","nenhum","Anoura geoffroyi Gray, 1838","Anoura geoffroyi","Gray, 1838","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Anoura","x","geoffroyi","x","espécie","aceito","x","indeterminado","ICZN","x","BORDIGNON, M. O.","2020-12-18","voucher","BRANCO, A.","AB07","x","01","12",2020,"x","2020-12-01","01.XII.2020","rede de neblina","Mata Atlântica","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Paraná","Mauá da Serra","x","x","23°53'49.7""S","51°17'31.4""W","-23.897151","-51.292054","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","Antebraço (mm): 36,95; Comprimento Total (mm): 57,57; Peso (g): 10","jovem","x","selvagem","não informado","nenhuma","com o coletor, via Marcelo Bordignon","x","x","x","CGH Cenoura (Nº53981)","nenhuma","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI02510","x"
"2021-01-12","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI02511","organizar","organizar","nenhum","nenhum","nenhum","Sturnira lilium (É. Geoffroy, 1810)","Sturnira lilium","(É. Geoffroy, 1810)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Sturnira","x","lilium","x","espécie","aceito","x","x","ICZN","x","BORDIGNON, M. O.","2020-12-18","voucher","BRANCO, A.","AB08","x","02","12",2020,"x","2020-12-02","02.XII.2020","rede de neblina","Mata Atlântica","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Paraná","Mauá da Serra","x","x","23°53'49.7""S","51°17'31.4""W","-23.897151","-51.292054","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","Antebraço (mm): 42,54; Comprimento Total (mm): 70,82; Peso (g): 21","adulto","x","selvagem","não informado","nenhuma","com o coletor, via Marcelo Bordignon","x","x","x","CGH Cenoura (Nº53981)","nenhuma","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI02511","x"
"2021-01-12","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI02512","organizar","organizar","nenhum","nenhum","nenhum","Sturnira lilium (É. Geoffroy, 1810)","Sturnira lilium","(É. Geoffroy, 1810)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Sturnira","x","lilium","x","espécie","aceito","x","x","ICZN","x","BORDIGNON, M. O.","2020-12-18","voucher","BRANCO, A.","AB09","x","02","12",2020,"x","2020-12-02","02.XII.2020","rede de neblina","Mata Atlântica","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Paraná","Mauá da Serra","x","x","23°53'49.7""S","51°17'31.4""W","-23.897151","-51.292054","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","Antebraço (mm): 43,36; Comprimento Total (mm): 62,7; Peso (g): 19","adulto","x","selvagem","não informado","nenhuma","com o coletor, via Marcelo Bordignon","x","x","x","CGH Cenoura (Nº53981)","nenhuma","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI02512","x"
"2021-01-12","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI02513","organizar","organizar","nenhum","nenhum","nenhum","Artibeus lituratus (Olfers, 1818)","Artibeus lituratus","(Olfers, 1818)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Artibeus","x","lituratus","x","espécie","aceito","x","x","ICZN","x","BORDIGNON, M. O.","2020-12-18","voucher","BRANCO, A.","AB10","x","02","12",2020,"x","2020-12-02","02.XII.2020","rede de neblina","Mata Atlântica","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Paraná","Mauá da Serra","x","x","23°53'49.7""S","51°17'31.4""W","-23.897151","-51.292054","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","Antebraço (mm): 74,08; Comprimento Total (mm): 105,57; Peso (g): 91","adulto","grávida ","selvagem","não informado","nenhuma","com o coletor, via Marcelo Bordignon","x","x","x","CGH Cenoura (Nº53981)","nenhuma","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI02513","x"
"2021-01-12","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI02514","organizar","organizar","nenhum","nenhum","nenhum","Sturnira lilium (É. Geoffroy, 1810)","Sturnira lilium","(É. Geoffroy, 1810)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Sturnira","x","lilium","x","espécie","aceito","x","x","ICZN","x","BORDIGNON, M. O.","2020-12-18","voucher","BRANCO, A.","AB11","x","02","12",2020,"x","2020-12-02","02.XII.2020","rede de neblina","Mata Atlântica","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Paraná","Mauá da Serra","x","x","23°53'49.7""S","51°17'31.4""W","-23.897151","-51.292054","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","Antebraço (mm): 45,18; Comprimento Total (mm): 63,27; Peso (g): 20","adulto","x","selvagem","não informado","nenhuma","com o coletor, via Marcelo Bordignon","x","x","x","CGH Cenoura (Nº53981)","nenhuma","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI02514","x"
