"Data da Última Modificação","Informação Retida","Base do Registro","Código da Instituição","Código da Coleção","Número de Catálogo","Localização na Coleção (Armário)","Localização na Coleção (Frasco)","Número de Catálogo Anterior","Item Relacionado ao Catálogo","Tipo de Relacionamento","Nome Científico Aceito","Nome Científico","Autor do Nome Científico","Reino","Filo","Subfilo","Classe","Ordem","Subordem","Família","Subfamília","Gênero","Subgênero","Epíteto Específico","Epíteto Infraespecífico","Nível do Táxon","Status Taxonômico","Nome Original Usado","Nome Vulgar","Código Nomenclatural","Imprecisão","Determinado Por","Data da Determinação","Tipo Nomenclatural","Coletor","Número da Etiqueta de Campo","Número do Campo","Dia da Coleta","Mês da Coleta","Ano da Coleta","Hora/Intervalo do Evento","Data/Intervalo do Evento","Data Coleta Textual","Método de Coleta","Habitat","Observações do Evento","Anotações de Campo","Continente/Oceano","País","Código do País","Bacia Hidrográfica","Estado/Província/Região","Município","Sub-Região/Distrito","Localidade","Latitude","Longitude","Latitude Decimal","Longitude Decimal","Precisão da Coordenada (m)","Datum","Retângulo Envolvente","Altitude Mínima (m)","Altitude Máxima (m)","Corpo D'Água","Profundidade Mínima (m)","Profundidade Máxima (m)","Observações do Local","Tipo de Preparação","Número de Indivíduos","Sexo","Medidas","Fase da Vida","Condição Reprodutiva","Modo de Estabelecimento","Comportamento","Observações de Ocorrência","Disposição","Guia de remessa","Referências Associadas","Citação Bibliográfica","Nome do Conjunto de Dados","Mídia Associada","Sistema de Classificação","ID da Ocorrência","Identificações Anteriores"
"2020-02-04","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00319","organizar","CHEBK","nenhum","nenhum","nenhum","Parapachyloides uncinatus Sørensen, 1879","Parapachyloides uncinatus","Sørensen, 1879","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","Pachylinae","Parapachyloides","x","uncinatus","x","espécie","aceito","x","indeterminado","ICZN","x","MELLO, E.","2016-08","voucher","MELLO, E.","28","x","03","12","2015","x","2015-12-03","03.XII.2015","não informado","caverna; ambiente epígeo","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Bodoquena","x","Assentamento Campina; Gruta Manoel Cardoso","20°34'09.0""S","56°53'26.0""W","-20.569167","-56.890556","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00319","x"
"2020-02-04","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00320","organizar","CHEBK","nenhum","nenhum","nenhum","Parapachyloides uncinatus Sørensen, 1879","Parapachyloides uncinatus","Sørensen, 1879","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","Pachylinae","Parapachyloides","x","uncinatus","x","espécie","aceito","x","indeterminado","ICZN","x","MELLO, E.","2016-08","voucher","MELLO, E.","28","x","03","12","2015","x","2015-12-03","03.XII.2015","não informado","caverna; ambiente epígeo","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Bodoquena","x","Assentamento Campina; Gruta Manoel Cardoso","20°34'09.0""S","56°53'26.0""W","-20.569167","-56.890556","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00320","x"
"2020-02-04","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00321","organizar","CHEBK","nenhum","nenhum","nenhum","Parapachyloides uncinatus Sørensen, 1879","Parapachyloides uncinatus","Sørensen, 1879","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","Pachylinae","Parapachyloides","x","uncinatus","x","espécie","aceito","x","indeterminado","ICZN","x","MELLO, E.","2016-08","voucher","MELLO, E.","28","x","03","12","2015","x","2015-12-03","03.XII.2015","não informado","caverna; ambiente epígeo","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Bodoquena","x","Assentamento Campina; Gruta Manoel Cardoso","20°34'09.0""S","56°53'26.0""W","-20.569167","-56.890556","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00321","x"
"2020-02-04","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00322","organizar","CHEBK","nenhum","nenhum","nenhum","Parapachyloides uncinatus Sørensen, 1879","Parapachyloides uncinatus","Sørensen, 1879","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","Pachylinae","Parapachyloides","x","uncinatus","x","espécie","aceito","x","indeterminado","ICZN","x","MELLO, E.","2016-08","voucher","MELLO, E.","28","x","03","12","2015","x","2015-12-03","03.XII.2015","não informado","caverna; ambiente epígeo","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Bodoquena","x","Assentamento Campina; Gruta Manoel Cardoso","20°34'09.0""S","56°53'26.0""W","-20.569167","-56.890556","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00322","x"
"2020-02-04","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00323","organizar","CHEBL","nenhum","nenhum","nenhum","Gonyleptidae Sundevall, 1833","Gonyleptidae","Sundevall, 1833","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","x","x","x","x","x","família","aceito","x","indeterminado","ICZN","x","MELLO, E.","2016-08","voucher","MELLO, E.","07","x","16","02","2016","x","2016-02-16","16.II.2016","não informado","Cerrado","nenhuma","sp6.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Campo Grande","x","Universidade Federal de Mato Grosso do Sul; Reserva Particular do Patrimônio Natural UFMS","20°30'29.3""S","54°36'55.6""W","-20.508138","-54.615446","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00323","x"
"2020-02-04","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00324","organizar","CHEBL","nenhum","nenhum","nenhum","Gonyleptidae Sundevall, 1833","Gonyleptidae","Sundevall, 1833","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","x","x","x","x","x","família","aceito","x","indeterminado","ICZN","x","MELLO, E.","2016-08","voucher","MELLO, E.","07","x","16","02","2016","x","2016-02-16","16.II.2016","não informado","Cerrado","nenhuma","sp6.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Campo Grande","x","Universidade Federal de Mato Grosso do Sul; Reserva Particular do Patrimônio Natural UFMS","20°30'29.3""S","54°36'55.6""W","-20.508138","-54.615446","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00324","x"
"2020-02-04","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00325","organizar","CHEBL","nenhum","nenhum","nenhum","Gonyleptidae Sundevall, 1833","Gonyleptidae","Sundevall, 1833","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","x","x","x","x","x","família","aceito","x","indeterminado","ICZN","x","MELLO, E.","2016-08","voucher","MELLO, E.","07","x","16","02","2016","x","2016-02-16","16.II.2016","não informado","Cerrado","nenhuma","sp6.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Campo Grande","x","Universidade Federal de Mato Grosso do Sul; Reserva Particular do Patrimônio Natural UFMS","20°30'29.3""S","54°36'55.6""W","-20.508138","-54.615446","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00325","x"
"2020-02-04","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00326","organizar","CHEBM","nenhum","nenhum","nenhum","Laniatores Thorell, 1876","Laniatores","Thorell, 1876","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","MELLO, E.","2016-08","voucher","MELLO, E.","13","x","x","06","2015","x","2015-06","VI.2015","não informado","Pantanal","nenhuma","sp6.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Base de Estudos do Pantanal - UFMS","19°34'35.8""S","57°01'07.2""W","-19.576600","-57.018669","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00326","x"
"2020-02-04","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00327","organizar","CHEBM","nenhum","nenhum","nenhum","Laniatores Thorell, 1876","Laniatores","Thorell, 1876","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","MELLO, E.","2016-08","voucher","MELLO, E.","13","x","x","06","2015","x","2015-06","VI.2015","não informado","Pantanal","nenhuma","sp6.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Base de Estudos do Pantanal - UFMS","19°34'35.8""S","57°01'07.2""W","-19.576600","-57.018669","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00327","x"
"2020-02-04","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00328","organizar","CHEBM","nenhum","nenhum","nenhum","Laniatores Thorell, 1876","Laniatores","Thorell, 1876","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","MELLO, E.","2016-08","voucher","MELLO, E.","13","x","x","06","2015","x","2015-06","VI.2015","não informado","Pantanal","nenhuma","sp6.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Base de Estudos do Pantanal - UFMS","19°34'35.8""S","57°01'07.2""W","-19.576600","-57.018669","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00328","x"
"2020-02-04","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00329","organizar","CHEBN","nenhum","nenhum","nenhum","Laniatores Thorell, 1876","Laniatores","Thorell, 1876","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","MELLO, E.","2016-08","voucher","MELLO, E.","1MT5","x","12","06","2015","x","2015-06-12","12.VI.2015","não informado","Cerrado","nenhuma","spp.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Aquidauana","x","x","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00329","x"
"2020-02-04","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00330","organizar","CHEBN","nenhum","nenhum","nenhum","Laniatores Thorell, 1876","Laniatores","Thorell, 1876","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","MELLO, E.","2016-08","voucher","MELLO, E.","1MT6","x","12","06","2015","x","2015-06-12","12.VI.2015","não informado","Cerrado","nenhuma","sp2.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Aquidauana","x","x","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00330","x"
"2020-02-04","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00331","organizar","CHEBN","nenhum","nenhum","nenhum","Laniatores Thorell, 1876","Laniatores","Thorell, 1876","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","MELLO, E.","2016-08","voucher","MELLO, E.","1MT7","x","12","06","2015","x","2015-06-12","12.VI.2015","não informado","Cerrado","nenhuma","sp7.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Aquidauana","x","x","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00331","x"
"2020-02-04","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00332","organizar","CHEBO","nenhum","nenhum","nenhum","Discocyrtus sp. Holmberg, 1878","Discocyrtus","Holmberg, 1878","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","Pachylinae","Discocyrtus","x","x","x","gênero","aceito","x","indeterminado","ICZN","sp.","MELLO, E.","2016-08","voucher","ESCARPINATI, S. C.","19","x","31","07","2011","x","2011-07-31","31.VII.2011","não informado","caverna","nenhuma","sp.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Bodoquena","Parque Nacional da Serra da Bodoquena","Gruta Morro do Jericó","20°46'22.0""S","56°45'00.0""W","-20.772778","-56.750000","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00332","x"
"2020-02-04","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00333","organizar","CHEBO","nenhum","nenhum","nenhum","Discocyrtus sp. Holmberg, 1878","Discocyrtus","Holmberg, 1878","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","Pachylinae","Discocyrtus","x","x","x","gênero","aceito","x","indeterminado","ICZN","sp.","MELLO, E.","2016-08","voucher","ESCARPINATI, S. C.","19","x","31","07","2011","x","2011-07-31","31.VII.2011","não informado","caverna","nenhuma","sp.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Bodoquena","Parque Nacional da Serra da Bodoquena","Gruta Morro do Jericó","20°46'22.0""S","56°45'00.0""W","-20.772778","-56.750000","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00333","x"
"2020-02-04","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00334","organizar","CHEBO","nenhum","nenhum","nenhum","Discocyrtus sp. Holmberg, 1878","Discocyrtus","Holmberg, 1878","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","Pachylinae","Discocyrtus","x","x","x","gênero","aceito","x","indeterminado","ICZN","sp.","MELLO, E.","2016-08","voucher","ESCARPINATI, S. C.","19","x","31","07","2011","x","2011-07-31","31.VII.2011","não informado","caverna","nenhuma","sp.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Bodoquena","Parque Nacional da Serra da Bodoquena","Gruta Morro do Jericó","20°46'22.0""S","56°45'00.0""W","-20.772778","-56.750000","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00334","x"
"2020-02-04","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00335","organizar","CHEBO","nenhum","nenhum","nenhum","Discocyrtus sp. Holmberg, 1878","Discocyrtus","Holmberg, 1878","Animalia","Arthropoda","Chelicerata","Arachnida","Opiliones","Laniatores","Gonyleptidae","Pachylinae","Discocyrtus","x","x","x","gênero","aceito","x","indeterminado","ICZN","sp.","MELLO, E.","2016-08","voucher","ESCARPINATI, S. C.","19","x","31","07","2011","x","2011-07-31","31.VII.2011","não informado","caverna","nenhuma","sp.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Bodoquena","Parque Nacional da Serra da Bodoquena","Gruta Morro do Jericó","20°46'22.0""S","56°45'00.0""W","-20.772778","-56.750000","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00335","x"
"2020-02-04","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00336","organizar","CHEBP","nenhum","nenhum","nenhum","Pseudoscorpiones DeGeer, 1778","Pseudoscorpiones","DeGeer, 1778","Animalia","Arthropoda","Chelicerata","Arachnida","Pseudoscorpiones","x","x","x","x","x","x","x","ordem","aceito","x","indeterminado","ICZN","x","MELLO, E.","2016-08","voucher","MELLO, E.","01","x","12","06","2015","x","2015-06-12","12.VI.2015","não informado","Cerrado","nenhuma","sp6.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Coxim","x","x","18°21'45.0""S","54°36'56.0""W","-18.362500","-54.615556","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00336","x"
"2020-02-04","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00337","organizar","CHEBP","nenhum","nenhum","nenhum","Pseudoscorpiones DeGeer, 1778","Pseudoscorpiones","DeGeer, 1778","Animalia","Arthropoda","Chelicerata","Arachnida","Pseudoscorpiones","x","x","x","x","x","x","x","ordem","aceito","x","indeterminado","ICZN","x","MELLO, E.","2016-08","voucher","MELLO, E.","01","x","12","06","2015","x","2015-06-12","12.VI.2015","não informado","Cerrado","nenhuma","sp6.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Coxim","x","x","18°21'45.0""S","54°36'56.0""W","-18.362500","-54.615556","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00337","x"
"2020-02-04","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00338","organizar","CHEBP","nenhum","nenhum","nenhum","Pseudoscorpiones DeGeer, 1778","Pseudoscorpiones","DeGeer, 1778","Animalia","Arthropoda","Chelicerata","Arachnida","Pseudoscorpiones","x","x","x","x","x","x","x","ordem","aceito","x","indeterminado","ICZN","x","MELLO, E.","2016-08","voucher","MELLO, E.","01","x","12","06","2015","x","2015-06-12","12.VI.2015","não informado","Cerrado","nenhuma","sp6.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Coxim","x","x","18°21'45.0""S","54°36'56.0""W","-18.362500","-54.615556","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00338","x"
"2020-02-04","nenhuma","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHE00339","organizar","CHEBP","nenhum","nenhum","nenhum","Pseudoscorpiones DeGeer, 1778","Pseudoscorpiones","DeGeer, 1778","Animalia","Arthropoda","Chelicerata","Arachnida","Pseudoscorpiones","x","x","x","x","x","x","x","ordem","aceito","x","indeterminado","ICZN","x","MELLO, E.","2016-08","voucher","MELLO, E.","01","x","12","06","2015","x","2015-06-12","12.VI.2015","não informado","Cerrado","nenhuma","sp6.","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Coxim","x","x","18°21'45.0""S","54°36'56.0""W","-18.362500","-54.615556","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"não informado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Dissertação de Mestrado Elisa Mello","nenhuma","CTFB, 2021","br:UFMS:ZUFMS:ZUFMS-CHE00339","x"
